id,restaurant_count,hotel_count,museum_count,shopping_center_count
20317869,497,52,5,0
20318868,523,60,7,1
19803430,101,4,1,0
19804582,200,12,1,0
19817229,489,84,11,1
19817403,489,84,11,1
19817853,516,23,1,0
19820634,41,0,1,0
19828593,622,128,27,2
19828955,231,27,1,0
20320485,197,9,1,0
20323107,139,6,2,0
20328064,640,135,20,3
20346113,537,56,4,0
20353402,489,84,11,1
20357039,606,123,17,3
20371070,261,8,3,0
20378869,527,74,24,1
20381407,146,3,1,0
20382103,317,22,1,0
19835062,245,26,0,0
19839429,242,15,2,0
19840514,660,144,22,3
19846038,624,91,7,0
19849434,33,0,1,0
19849859,32,0,0,0
19850674,339,22,10,0
19858319,546,115,15,3
19865607,31,0,1,0
20392603,743,150,30,2
20400093,69,0,1,0
20404153,457,64,20,1
20423057,373,26,2,0
20428771,200,22,3,1
20429804,603,120,22,3
20431369,507,38,0,0
20433221,289,45,5,1
20433471,21,2,1,0
20436360,90,4,1,0
20455195,425,22,3,0
20464646,199,10,3,0
19865985,33,0,1,0
19866204,34,0,0,0
19866423,41,0,1,0
19868296,176,5,2,0
20472746,30,0,0,0
20486543,562,54,3,0
20486545,577,55,3,0
20486551,191,18,1,0
20486557,193,18,1,0
20489402,81,9,1,0
20489907,58,5,1,0
19870936,723,152,29,2
19872682,92,7,1,0
19881692,188,3,2,0
20490455,319,29,0,0
20490744,292,34,3,1
20532252,30,3,0,0
20534796,123,6,2,0
20535865,303,39,11,0
20548782,151,8,1,0
20554055,731,158,27,3
20565464,252,19,5,0
20579430,631,81,7,0
19889858,257,27,3,1
19891134,474,37,2,0
19891785,254,44,4,1
19902564,279,48,6,1
20587251,149,6,1,0
20595369,629,84,7,0
20596590,523,72,21,1
20598770,664,138,23,3
20599589,723,155,27,3
20600010,84,8,1,0
20600074,725,157,27,3
20614422,574,97,25,2
20618555,303,18,3,0
19909684,490,23,2,0
20618773,490,55,2,0
20619044,559,70,6,1
20626518,539,59,5,0
20629159,496,22,1,0
20629249,45,2,1,0
20629832,522,85,10,0
20633681,390,19,2,0
20635071,43,5,0,0
20638468,547,90,25,1
19920255,598,99,10,3
19921566,577,114,11,3
19922686,473,20,2,0
19923391,488,21,2,0
19924130,442,18,2,0
19930998,112,7,1,0
19936784,472,22,2,0
19940130,723,150,30,2
20647444,425,20,2,0
20649362,576,55,3,0
20669488,35,4,0,0
20671406,45,1,0,0
20684126,621,53,4,0
20692509,600,96,6,1
20704768,127,6,2,0
20718682,513,98,19,2
20734492,534,26,2,0
19948410,21,1,0,0
19950124,365,13,1,0
19955807,371,65,8,1
20743617,397,50,6,0
20744189,248,16,0,0
20754781,199,19,2,1
20776827,565,52,2,0
20778297,556,70,6,0
20778861,66,7,0,0
20779002,123,4,0,0
20782414,51,1,0,0
19956058,185,11,1,0
19956381,733,153,28,3
19958031,191,4,2,0
19960402,501,24,2,0
19962229,449,20,2,0
19962349,569,85,22,1
19962749,476,20,2,0
19963099,474,23,2,0
19963459,582,89,7,2
19963950,558,118,10,3
19965132,552,54,3,0
20785644,189,12,1,0
20786124,644,60,6,0
20793112,66,7,0,0
20796632,248,28,2,0
20799152,160,12,4,0
20807818,689,153,24,2
20812821,148,13,1,0
20816164,310,41,5,1
20825838,31,0,0,0
20840058,248,29,2,0
19968192,655,137,21,3
19974416,722,155,28,3
19976748,555,35,3,0
20844419,386,19,2,0
20846051,15,0,1,0
20847687,672,146,27,2
20855659,461,39,19,0
20856955,491,58,22,1
20862382,577,103,23,3
20866492,406,20,2,0
20883020,241,9,0,0
20885917,554,98,24,2
20894086,613,108,10,1
21390932,577,55,3,0
21390934,577,55,3,0
21390935,577,55,3,0
21390937,577,55,3,0
21390938,191,18,1,0
21390945,191,18,1,0
21390951,193,18,1,0
21390954,193,18,1,0
21393496,206,14,0,0
21396298,651,58,3,0
20899279,612,45,4,0
20901527,560,30,1,0
20909180,33,1,1,0
20914955,542,38,1,0
20922232,58,1,1,0
20923328,321,45,5,1
20939600,135,7,0,0
20939681,549,70,6,0
21402130,659,137,22,2
21402206,684,109,7,1
21402659,507,61,23,1
21403737,721,146,30,2
21405741,358,54,6,1
21407746,399,38,2,1
21408803,207,14,1,0
21409342,723,152,31,2
21410162,507,61,23,1
21411086,507,61,23,1
20941854,746,154,29,2
20942007,745,156,29,3
20944224,705,152,30,2
20945165,316,23,3,0
20946113,22,3,0,0
20951424,311,23,3,0
20952335,401,60,14,0
20952345,414,23,0,0
20966731,257,45,4,1
20974127,704,147,26,3
20988790,161,10,4,0
21411730,507,61,23,1
21411905,536,88,10,0
21420221,423,21,2,0
21440842,12,1,0,0
21452721,191,27,2,0
21464483,727,152,31,2
21464493,543,81,22,1
21464594,478,56,24,1
21464595,631,65,7,0
21464611,542,115,15,3
21464612,605,120,25,3
21464614,628,57,6,0
21464686,385,40,4,1
21468414,35,4,0,0
21000077,17,0,0,0
21002036,491,23,2,0
21002245,681,152,27,2
21006757,197,33,3,1
21006862,336,14,1,0
21021261,399,20,2,0
21031764,403,45,4,1
21036809,12,2,0,0
21048957,34,3,0,0
21049329,115,4,1,0
21468861,55,6,0,0
21469954,709,150,25,3
21475610,31,0,1,0
21479197,416,19,2,0
21479433,428,21,2,0
21479593,419,68,16,1
21486278,27,0,0,0
21495664,55,6,0,0
21497701,176,15,0,0
21500909,477,89,17,2
21501241,230,12,1,0
21050009,521,97,20,2
21050572,663,140,28,2
21053811,234,18,9,0
21064083,468,75,9,0
21073225,686,142,23,2
21095683,30,0,0,0
21101179,458,79,17,2
21106255,282,23,2,0
21108967,364,30,13,0
21507995,141,6,2,0
21511919,506,61,23,1
21512135,506,61,23,1
21512625,507,61,23,1
21521482,515,42,3,0
21124661,632,113,8,1
21130203,396,40,0,0
21130291,439,33,0,0
21133289,34,3,0,0
21138660,41,2,0,0
21147407,63,2,0,0
21148703,451,17,2,0
21163898,37,4,0,0
21527474,577,103,22,2
21533627,444,29,2,0
21538579,255,31,3,1
21547355,557,81,5,1
21557387,160,13,1,0
21559043,160,10,0,0
21571989,564,38,2,0
21573953,143,3,0,0
21578907,466,81,17,2
21166272,44,5,0,0
21177159,640,124,24,2
21179831,388,27,2,0
21182563,502,75,23,1
21195034,571,29,1,0
21195428,111,4,1,0
21198930,400,20,2,0
21201719,356,14,1,0
21202872,698,147,26,3
21209981,33,3,0,0
21600508,449,17,1,0
21600753,606,113,26,2
21601117,459,25,2,0
21212975,542,88,25,1
21214815,217,14,1,0
21220019,400,22,3,0
21223971,525,100,20,2
21224320,591,119,23,2
21227215,635,116,11,1
21228141,269,9,1,0
21237696,515,88,18,2
21238607,425,23,3,0
21601734,422,21,3,0
21601860,418,19,2,0
21601949,422,19,2,0
21620967,19,0,1,0
21240447,668,53,3,0
21240794,244,9,1,0
21257656,471,19,1,0
21263321,402,60,8,0
21271067,546,88,25,1
21275294,603,126,18,3
21286007,665,126,9,1
21295247,550,63,4,0
21307144,501,23,2,0
21629636,407,42,4,1
21641627,202,15,0,0
21646749,65,1,1,0
21307242,588,106,25,2
21309904,572,56,6,0
21311663,33,1,0,0
21333943,98,2,0,0
21334527,421,23,3,0
21344553,12,2,0,0
21366324,101,4,1,0
21373867,175,11,0,0
21653679,507,61,23,1
21653684,507,61,23,1
21653693,507,61,23,1
21653699,507,61,23,1
21653703,507,61,23,1
21653707,507,61,23,1
21653709,507,61,23,1
21654365,696,147,26,3
21658683,705,151,27,3
21664925,149,14,1,0
21664939,594,89,22,1
21670806,282,12,1,0
21378611,595,93,26,1
21380863,570,28,1,0
21381752,267,29,0,0
21388443,213,14,1,0
21389251,217,14,1,0
21390908,562,54,3,0
21390911,562,54,3,0
21390925,562,54,3,0
21671770,183,5,2,0
21390929,562,54,3,0
21721753,502,91,18,2
21721760,640,128,16,2
21721800,618,64,7,0
21721812,325,12,2,0
21721851,296,12,1,0
21721888,287,12,1,0
21672361,654,139,27,2
21674501,544,73,7,2
21676590,751,151,32,2
21721983,393,55,14,0
21721985,204,23,1,0
21721986,280,12,1,0
21721987,288,12,1,0
21721988,324,11,2,0
21721989,300,11,1,0
21721990,279,12,1,0
21721996,338,12,2,0
21722004,653,128,13,2
21722008,226,27,1,0
21722021,217,27,1,0
21722033,655,116,9,1
21722053,127,3,0,0
21722081,337,14,1,0
21722082,697,77,6,0
21722085,145,5,0,0
21722097,582,107,22,3
21722132,684,82,7,0
21722138,609,63,7,0
21722153,221,26,1,0
21726744,164,9,1,0
21688118,61,1,1,0
21689268,383,53,14,0
21690567,704,88,7,0
21694981,364,41,5,1
21696534,346,24,12,0
21719962,151,5,1,0
21721001,220,25,1,0
21736603,532,104,9,3
21737186,448,71,11,0
21747106,208,6,2,0
21753927,658,70,7,0
21754157,563,64,7,0
21754331,412,20,3,0
21721013,294,11,1,0
21721023,190,26,1,0
21721070,416,57,8,0
21721103,417,77,8,1
21721122,442,74,15,2
21721133,340,12,2,0
21721152,297,12,1,0
21721154,690,152,24,2
21721170,556,98,24,2
21721252,457,81,16,2
21721286,562,90,9,1
21721306,667,69,7,0
21721312,542,103,12,2
21761757,564,112,13,2
21776626,530,44,1,0
21785071,229,10,1,0
21791772,192,10,1,0
21797227,406,44,4,1
21797758,150,7,1,0
21798382,550,88,9,1
21809265,428,23,2,0
21813230,163,8,1,0
21721317,693,98,6,0
21721356,642,60,6,0
21721514,192,21,1,0
21721525,325,12,2,0
21721543,135,5,1,0
21721553,670,70,7,0
21721586,648,71,7,0
21721631,658,109,8,1
21721651,717,155,27,3
21721653,702,151,27,3
21721664,317,12,1,0
21721702,288,12,1,0
21721716,349,14,1,0
21721717,222,23,1,0
21721730,647,74,7,0
21721747,316,12,1,0
22306568,487,81,7,1
22311844,495,59,5,0
22313479,629,121,9,1
22330913,321,25,3,0
21813901,154,13,4,0
21833415,196,10,1,0
21834378,462,59,7,0
21844137,318,10,1,0
21890101,510,79,23,1
21890919,255,22,8,0
21893393,505,68,24,1
21901746,518,79,24,1
21907198,489,49,2,0
21909088,573,117,16,2
21909641,296,35,0,0
22331093,482,28,2,0
22333145,457,83,17,2
22342208,121,10,1,0
22353005,631,81,7,0
22355290,682,74,6,0
22367248,668,144,22,2
22374774,668,144,22,2
21912770,451,26,3,0
21917316,63,6,1,0
21926686,454,32,3,0
21932290,573,81,7,2
21949770,8,2,0,0
21954218,321,45,5,1
21959316,527,35,2,0
21963275,153,2,1,0
21969660,231,9,3,0
22375401,668,144,22,2
22375564,668,144,22,2
41045369,116,12,1,0
41045908,151,5,1,0
41046198,341,14,2,0
41054701,420,60,11,0
41083106,439,72,13,0
41096262,674,143,29,2
41118809,165,10,0,0
41119183,49,5,1,0
41151318,157,3,1,0
41153473,403,19,2,0
41172485,662,138,28,2
41187787,262,35,3,1
41190205,260,8,2,0
41192141,708,59,5,0
41192449,678,57,3,0
41097157,677,147,27,2
41097587,439,17,2,0
41098294,455,18,1,0
41098683,499,23,2,0
41109828,663,143,22,3
41787521,419,23,3,0
41788881,169,17,1,0
41792229,185,17,1,0
41793918,201,4,0,0
41807097,525,79,19,1
41807565,216,24,3,1
41192965,674,57,4,0
41193290,706,63,6,0
41207059,488,51,2,0
41220298,704,57,5,0
41220520,310,21,7,0
41223936,86,4,1,0
41226997,27,0,0,0
41227411,617,113,9,1
41227849,455,56,8,0
41231983,585,83,8,0
41808556,33,1,1,0
41822352,460,59,7,0
41830015,176,16,1,0
41832988,552,90,25,2
41834503,51,2,0,0
41846892,576,85,7,2
41851862,652,115,9,1
41853059,171,3,1,0
41855443,188,13,1,0
41250561,209,15,1,0
41258699,635,123,28,2
41305445,7,0,0,0
41316504,667,129,26,3
41361409,75,2,1,0
41362200,108,6,2,0
41372652,151,5,1,0
41394624,600,117,24,2
41394891,312,20,2,0
41395352,395,20,3,0
41857581,567,109,8,3
41857666,595,105,24,2
41866535,661,146,26,2
41866683,648,97,8,1
41867650,44,4,1,0
41399351,352,37,0,0
41399566,545,25,1,0
41419841,295,12,1,0
41421045,442,18,2,0
41426857,548,89,25,1
41427926,25,1,0,0
41443278,313,20,2,0
41445152,584,89,7,2
41448716,469,99,13,2
41868287,423,40,0,0
41898063,602,112,9,1
41449732,505,63,5,1
41449810,410,16,1,0
41451249,99,2,0,0
41460159,96,6,1,0
41465853,154,6,2,0
41467925,424,19,2,0
41468412,686,100,6,0
41901120,503,87,22,2
41473939,306,15,3,0
41496116,538,65,6,0
41497316,638,58,3,0
41498198,176,5,2,0
41501858,546,44,0,0
41501957,192,18,1,0
41516605,640,132,20,3
41518092,593,108,27,2
41902123,122,7,3,0
41902759,171,10,4,0
41904435,525,83,19,1
41904837,541,86,10,0
41905385,584,85,7,0
41906788,603,125,19,3
41910081,33,0,1,0
41910953,460,80,13,1
41920692,514,33,0,0
41923515,697,144,25,3
41923523,350,66,9,1
41519238,602,110,27,2
41521237,651,54,3,0
41523825,112,4,1,0
41526061,708,58,5,0
41528230,103,3,1,0
41529875,433,77,14,2
41544730,34,1,1,0
41545530,88,3,1,0
41547685,153,6,2,0
41926662,392,33,2,0
41942714,158,10,4,0
41948303,106,4,1,0
41949816,190,11,2,0
41957017,322,17,2,0
41967171,330,62,8,1
41971332,132,3,0,0
41974178,728,69,7,0
41976654,166,16,1,0
41976814,485,90,17,2
41976895,177,9,3,0
41981309,339,13,1,0
41981479,19,1,1,0
41551681,246,11,3,0
41553764,414,60,10,0
41559861,710,155,28,2
41574530,396,43,5,0
41574813,424,56,7,0
41576853,436,53,8,0
41579941,403,51,6,0
41581497,440,51,7,0
41987860,209,20,3,1
41583892,315,7,1,0
41584917,433,55,8,0
41585795,389,44,5,0
41586164,411,52,6,0
41601179,409,44,4,0
41602372,430,72,14,1
41602485,430,54,8,0
41988792,175,18,2,1
41991221,475,82,22,2
41602671,280,18,2,0
41602810,268,16,1,0
41603027,438,58,8,0
41603068,450,52,7,0
41603143,277,18,2,0
41603468,413,47,5,0
41603692,445,50,6,0
41604535,10,0,0,0
41993285,357,24,11,0
41994542,275,18,1,0
41995123,337,62,10,1
42009322,138,6,2,0
41606952,437,48,5,0
41607784,674,137,22,3
41609291,402,52,6,0
41609343,400,45,5,0
41611728,172,4,2,0
41614206,127,5,1,0
41615020,566,36,2,0
42009701,544,94,22,2
42012064,438,29,3,0
42012548,402,29,3,0
42012772,437,30,3,0
42012830,20,0,0,0
42014907,503,93,14,1
42015983,630,132,19,3
41616877,429,54,8,0
41631824,50,0,0,0
41636989,580,66,4,0
41638009,707,71,6,0
41641405,619,122,15,3
41642935,647,130,22,3
41654535,141,5,2,0
41675358,660,131,13,2
41676648,700,145,26,3
41683699,600,100,12,3
41697165,669,140,22,3
41697566,613,128,19,3
42020019,558,115,9,3
42021980,270,26,3,1
42028812,612,125,26,3
42028825,655,134,28,2
42030176,223,5,2,0
42030367,28,1,1,0
42030519,568,116,26,2
42032411,29,1,0,0
41698510,165,9,1,0
41698720,635,128,22,3
41699613,538,69,6,2
41700124,615,105,27,2
41706885,578,98,22,2
41707900,668,140,21,3
41712193,540,53,4,0
41734204,645,97,8,1
41734647,555,115,18,3
42057280,160,3,1,0
42057654,566,84,9,0
42060496,143,3,0,0
42062992,585,114,11,2
42065875,403,41,4,1
41739605,185,17,1,0
41739951,593,93,9,1
41747671,26,0,0,0
41760234,90,5,1,0
41766388,682,59,5,0
41766783,345,65,9,1
41783014,156,5,2,0
42066899,417,77,10,1
42067592,665,130,26,3
42079862,40,1,0,0
42080247,444,16,1,0
42081486,590,97,23,1
42082554,541,43,0,0
42085179,590,96,23,1
41787048,55,2,0,0
42264373,23,3,0,0
42267766,427,23,3,0
42268112,639,58,3,0
42290854,29,1,0,0
42292298,697,151,26,3
42297026,628,130,29,2
42321153,468,101,11,2
42322753,165,10,4,0
42085942,626,121,28,2
42103713,342,32,2,1
42105584,20,1,0,0
42111818,346,65,9,1
42127782,550,47,2,0
42328276,203,7,1,0
42341195,186,18,0,0
42344644,169,10,3,0
42347245,641,81,7,0
42347934,515,89,21,2
42348318,531,69,6,0
42349331,521,70,5,0
42349746,510,60,3,0
42128045,597,97,26,2
42128779,164,2,1,0
42128982,262,8,3,0
42349882,518,64,3,0
42350049,492,56,2,0
42350274,490,57,2,0
42350538,514,62,3,0
42350651,527,68,4,0
42368011,634,132,26,2
42369117,371,25,3,0
42134344,392,14,1,0
42134884,231,6,0,0
42135410,385,71,12,1
42151836,484,45,2,0
42163538,323,33,3,1
42163748,397,44,5,1
42371898,151,9,2,0
42373718,538,69,6,2
42376889,420,55,7,0
42377083,124,12,1,0
42379738,616,118,27,2
42380546,514,68,24,1
42388402,613,129,18,3
42393313,575,105,22,2
42393912,186,11,3,0
42169123,538,69,6,2
42170181,668,69,7,0
42173941,356,19,3,0
42174418,587,52,1,0
42191057,604,100,27,2
42393950,639,128,17,3
42395557,489,106,14,2
42396146,33,1,0,0
42397180,327,35,1,0
42399052,338,26,2,0
42399737,326,35,1,0
42400057,326,35,1,0
42400193,526,24,1,0
42195430,654,119,9,1
42222494,334,64,7,1
42226195,127,3,0,0
42239139,650,73,7,0
42240619,538,69,6,2
42243446,435,72,10,0
42246900,556,75,8,1
42249336,618,96,9,1
42249998,145,5,1,0
42263516,49,2,1,0
42264178,139,10,3,0
42400775,311,30,0,0
42404270,149,2,2,0
42418361,663,126,9,1
42419142,538,69,6,2
42420067,391,23,1,0
42421284,646,86,7,0
42421800,4,0,0,0
42458337,371,31,3,0
42464081,30,3,0,0
42464818,621,115,12,2
42733933,690,151,24,2
42734754,690,151,24,2
42735429,690,151,24,2
42735542,244,37,3,1
42741257,419,33,2,0
42750246,465,50,20,1
42759372,24,0,1,0
42766670,249,22,8,0
42782544,154,5,2,0
42468218,205,33,3,1
42470008,462,75,19,2
42471182,253,25,3,1
42478774,33,0,0,0
42479082,602,100,27,2
42483086,88,10,1,0
42497277,494,38,2,0
42802442,278,30,0,0
42802494,538,69,6,2
42805203,122,7,3,0
42503958,423,49,5,0
42505004,299,17,7,0
42516529,164,4,2,0
42525096,671,139,25,3
42525446,733,154,28,3
42536918,95,6,1,0
42546533,410,69,16,2
42546990,403,75,13,2
42547432,434,80,16,2
42549331,688,110,7,1
42811439,484,101,15,2
42551373,72,3,1,0
42560387,538,69,6,2
42561460,154,6,0,0
42563924,537,75,9,0
42564722,260,27,0,0
42570447,691,145,21,2
42575841,159,14,1,0
42576874,166,12,1,0
42577135,166,12,1,0
42577230,166,12,1,0
42577795,223,23,2,0
42583657,205,21,3,0
42595071,521,93,19,2
42595301,256,9,1,0
42595805,256,9,1,0
42596063,631,111,10,1
42596281,256,9,1,0
42596707,557,77,8,0
42821098,90,9,1,0
42822221,144,7,2,0
42597597,541,52,4,0
42597833,90,5,1,0
42598255,112,5,0,0
42598391,90,5,1,0
42598611,55,0,1,0
42599172,196,16,0,0
42600316,55,0,1,0
42600529,584,110,25,2
42822509,139,6,2,0
42827050,335,18,3,0
42832993,628,53,3,0
42838591,389,19,2,0
42848943,167,10,0,0
42851344,90,2,0,0
42604480,157,2,1,0
42614107,658,137,22,3
42632088,125,4,0,0
42633499,213,19,1,0
42657169,578,121,19,3
42659253,32,1,0,0
42660146,501,73,23,1
42661525,128,14,1,0
42664140,190,12,0,0
42853755,480,65,7,0
42855119,599,107,25,3
42866611,128,7,2,0
42871945,179,14,0,0
42872284,153,7,1,0
42874101,175,13,0,0
42874820,161,11,0,0
42875077,161,11,0,0
42667900,320,61,7,1
42679812,664,133,20,3
42680411,663,132,20,3
42683762,201,4,1,0
42687971,446,17,1,0
42692716,402,17,1,0
42697259,538,69,6,2
42703123,342,26,1,0
42876023,307,33,0,0
42885143,381,14,1,0
42886697,100,10,1,0
42888077,281,35,3,1
42888138,558,74,8,0
42890622,151,3,1,0
42893215,179,2,2,0
42705590,358,19,3,0
42706169,607,126,19,3
42708055,520,107,16,3
42708647,567,120,18,3
42725116,531,87,10,0
42727558,569,82,9,0
42727913,589,105,22,2
42728305,534,83,10,0
42729359,532,70,5,0
42893238,160,3,1,0
42899790,532,70,6,0
42908801,123,5,1,0
42909365,538,69,6,2
42909469,538,69,6,2
42910007,528,71,5,0
42918242,153,11,1,0
42918270,150,11,1,0
42920457,167,7,0,0
42921746,656,137,21,3
42921860,42,1,1,0
42731902,379,24,3,0
42733199,573,111,22,3
43264662,505,59,23,1
43264883,320,14,1,0
43273703,407,20,2,0
43283383,602,126,19,3
43289029,145,2,0,0
43296863,457,41,1,0
42924049,153,6,0,0
42933674,341,36,2,1
42933713,439,73,16,2
42933765,561,77,5,0
42933904,41,0,1,0
42934004,402,25,3,0
42935852,526,51,2,0
43297106,127,17,2,0
43298193,636,135,27,2
43307553,639,134,26,2
43307558,639,134,26,2
43307565,639,134,26,2
43307573,639,134,26,2
43307579,639,134,26,2
43307585,639,134,26,2
43307590,607,120,21,2
43312847,61,3,3,0
43315876,349,15,2,0
42936108,558,113,23,2
42936177,691,148,23,2
42946904,344,13,1,0
42947171,286,9,1,0
42947434,310,9,1,0
43322796,651,99,7,1
43323134,362,17,2,0
43323984,452,18,1,0
43324063,476,87,18,2
43325097,663,130,12,2
43333204,476,91,17,2
43346329,439,24,3,0
43356820,727,152,31,2
43360752,568,94,10,2
43385511,568,54,4,0
42947823,339,13,1,0
42949488,561,102,22,3
42953353,680,149,23,2
42962519,597,93,26,1
42962557,607,103,27,2
42962582,595,97,27,2
42962631,628,110,27,2
42962672,621,114,28,2
42974011,673,143,22,2
42974096,38,1,0,0
42974194,54,0,1,0
42978804,198,25,2,0
43385518,598,65,7,0
43389162,520,71,7,0
43389231,631,64,7,0
43395334,275,26,6,0
43412190,633,131,18,3
43418201,569,114,20,3
43423133,431,68,15,1
43423741,27,0,1,0
43426848,595,116,22,3
43427472,579,89,22,1
42979236,390,30,0,0
42985171,422,17,2,0
43428634,675,138,25,3
43450552,541,59,5,0
43458121,598,96,26,2
43463087,651,68,7,0
43471528,583,114,22,3
43471655,575,105,22,3
43473897,210,19,3,1
43479394,667,110,8,1
43479417,680,108,7,1
43479419,685,108,7,1
43479422,687,89,6,0
42991492,474,94,16,2
42994317,692,153,26,3
42996143,656,92,7,0
43007262,473,49,1,0
43008877,41,1,0,0
43009378,41,1,0,0
43017017,525,70,6,0
43018190,534,71,6,0
43479425,687,89,6,0
43483528,92,5,1,0
43483560,117,5,1,0
43483589,114,5,1,0
43485277,562,74,8,1
43486167,484,38,2,0
43486434,443,30,2,0
43492389,309,43,5,1
43495383,586,111,23,2
43495895,668,128,12,1
43022697,554,72,7,0
43029037,336,37,8,0
43029780,261,15,1,0
43044271,579,94,23,1
43056425,597,102,10,1
43084070,580,89,22,1
43085325,541,23,1,0
43086001,169,9,1,0
43120266,641,127,28,2
43139610,135,9,3,0
43141098,222,23,3,1
43530518,180,3,1,0
43535872,462,28,2,0
43539037,336,12,1,0
43539238,124,7,1,0
43539298,540,112,10,3
43542141,228,5,2,0
43550971,550,24,1,0
43553732,417,28,3,0
43555507,649,132,22,3
43144649,621,106,28,2
43153785,108,4,2,0
43163308,529,59,5,0
43164486,548,61,4,0
43169539,634,96,7,1
43175642,589,98,10,3
43572105,199,9,3,0
43573478,424,28,3,0
43575700,408,25,3,0
43576098,432,43,3,0
43584818,575,56,6,0
43589571,563,53,4,0
43592172,189,5,2,0
43594260,173,2,1,0
43176687,708,154,24,2
43178126,704,153,24,2
43182950,301,9,1,0
43183458,640,127,28,2
43185551,491,59,3,0
43191322,542,77,5,0
43191576,682,141,29,2
43210657,182,22,1,0
43218188,518,98,21,2
43218519,518,98,21,2
43234686,399,35,16,0
43235590,438,26,1,0
43235980,368,13,1,0
43598928,432,82,19,2
43600671,682,151,24,2
43600943,383,12,1,0
43608598,660,131,20,3
43612188,442,74,9,0
43614261,401,22,3,0
43625607,425,40,1,0
43631821,484,91,15,2
43632472,458,35,2,0
43633567,667,136,25,3
43236801,617,81,7,0
43243533,407,22,3,0
43243573,393,21,3,0
43246580,616,121,27,2
43247863,661,140,22,3
43248644,688,148,26,3
43248705,645,129,26,3
43252812,604,99,9,1
43636169,429,19,2,0
43645540,295,18,5,0
43646054,301,9,1,0
43646284,557,97,24,2
43646717,497,49,3,0
43653566,311,10,1,0
43673151,624,119,23,2
43675000,389,19,2,0
43256623,573,79,9,1
43264174,499,59,23,1
43795384,525,40,3,0
43675001,403,19,2,0
43675002,407,19,2,0
43675003,400,19,2,0
43675004,400,19,2,0
43795980,216,9,3,0
43800001,585,34,2,0
43801360,74,2,0,0
43809278,378,57,16,0
43675006,401,19,2,0
43675009,401,20,2,0
43675064,389,18,1,0
43675065,385,18,1,0
43809570,515,38,2,0
43820040,582,96,25,2
43823557,645,113,10,1
43824425,679,123,11,1
43824602,674,112,7,1
43827003,27,0,1,0
43840041,323,46,5,1
43865087,609,122,25,3
43878524,199,17,1,0
43675066,383,19,1,0
43675445,22,0,0,0
43697099,617,124,18,3
43698490,556,119,12,3
43705944,515,37,2,0
43706497,425,29,2,0
43720541,281,18,1,0
43724883,50,4,1,0
43724913,40,6,0,0
43879145,322,19,9,0
43881409,326,25,3,0
43882175,277,9,0,0
43888224,196,13,1,0
43739317,178,11,2,0
43752095,251,20,2,0
43754244,529,60,5,0
43755357,407,59,8,0
43761997,454,31,2,0
43763999,51,6,0,0
43764039,683,149,28,2
43764864,293,40,11,0
43765388,573,108,25,2
43888886,225,10,1,0
43889484,634,56,3,0
43890431,121,10,1,0
43891029,631,132,19,3
43892151,513,45,1,0
43901769,477,104,13,2
43904500,587,42,1,0
43905902,283,27,3,1
43767368,263,20,2,0
43795274,240,6,4,0
44279883,164,5,2,0
44298570,525,85,23,2
44301076,540,42,0,0
44301093,536,41,0,0
44303245,133,4,2,0
