id,dist_to_sagrada_familia_km,dist_to_casa_mila_km,dist_to_casa_batllo_km,dist_to_parc_guell_km,dist_to_la_rambla_km,dist_to_montjuic_km
1133085258067266827,3.25,4.55,4.5,4.94,4.67,7.31
1133089246111358434,2.28,2.17,1.75,4.23,0.95,3.47
1133093991589263982,1.38,0.47,0.94,1.81,2.21,3.97
1133095531340063208,2.21,2.21,1.81,4.21,1.1,3.64
1133097816153972237,2.37,2.31,1.9,4.35,1.08,3.55
1135404684661836960,2.0,1.3,0.83,3.54,0.46,2.92
1135413741911049100,2.71,1.74,1.31,4.0,0.55,2.17
1135423865454593951,2.21,0.82,0.8,2.8,1.63,2.89
1135441215384553572,0.99,0.64,0.57,2.54,1.54,3.82
1135443916791379732,0.23,1.58,1.69,2.36,2.47,4.93
1135466751243960917,2.97,2.99,2.56,5.01,1.59,3.76
1135492567150886652,4.29,2.9,2.84,4.35,3.02,1.98
1135504462514950447,5.17,3.78,3.69,5.22,3.69,1.93
1135529893563822545,1.86,1.83,1.45,3.82,0.99,3.62
1135639694909966915,1.86,0.65,0.32,2.89,1.2,3.0
1135645717564899800,1.83,0.61,0.3,2.85,1.24,3.04
1133103018054878698,2.42,2.34,1.92,4.39,1.06,3.51
1133124820229510790,2.48,1.15,0.96,3.22,1.39,2.49
1133128396169521047,2.56,1.67,2.08,1.61,3.26,4.29
1133137401922173511,2.59,1.69,2.1,1.63,3.28,4.29
1133139632373759170,2.56,1.68,2.09,1.59,3.27,4.31
1133146132932776800,2.54,1.65,2.06,1.61,3.24,4.28
1133146987006154017,2.56,1.66,2.08,1.6,3.26,4.29
1135982179027911913,2.48,1.09,1.16,2.77,1.97,2.89
1136001933198617675,1.0,1.43,1.82,1.18,3.0,5.04
1136009511127281059,5.41,4.07,3.88,5.8,3.56,1.24
1136013657305314300,2.55,3.56,3.39,4.63,3.28,5.87
1136025950899518689,0.8,1.8,1.73,2.98,2.18,4.76
1136068861339862002,3.92,2.79,3.07,2.89,3.99,4.1
1136102597998303341,5.59,4.25,4.05,5.97,3.71,1.32
1136121623227494149,0.47,1.19,1.21,2.5,1.97,4.42
1136128088694688941,2.28,0.92,0.8,2.96,1.49,2.75
1133148437760459813,2.54,1.75,2.18,1.42,3.39,4.49
1133154173509693640,2.42,1.64,2.07,1.39,3.29,4.44
1133174093165121404,2.28,3.13,2.91,4.45,2.71,5.29
1133175539695695855,3.21,3.07,2.62,5.17,1.5,3.44
1133177190780361847,3.26,3.16,2.72,5.25,1.62,3.55
1133184934071723245,1.2,1.17,0.9,3.07,1.25,3.79
1133188817986641019,5.35,4.71,5.12,3.37,6.27,6.66
1133197561598618557,2.28,3.13,2.91,4.45,2.71,5.29
1133198087085466666,0.91,2.26,2.45,2.24,3.29,5.73
1133214555724912900,2.28,3.13,2.91,4.45,2.71,5.29
1133243797600845396,0.96,2.35,2.49,2.51,3.23,5.72
1133325096583432274,3.67,2.63,2.23,4.84,1.36,1.29
1136133167628805954,4.16,2.79,2.64,4.5,2.6,1.46
1136153064853180727,3.4,2.05,1.87,3.92,1.92,1.76
1136172323250587443,3.15,1.81,1.96,2.91,2.73,3.04
1136177374708111387,3.29,1.93,1.77,3.79,1.89,1.88
1136192027224840091,1.15,0.26,0.5,2.27,1.73,3.77
1136194316409024171,1.76,1.52,1.12,3.6,0.79,3.42
1136199969971922575,2.84,4.23,4.35,3.93,4.92,7.51
1136201147987672289,0.95,0.67,0.62,2.53,1.57,3.87
1136205634759640854,1.86,1.79,1.4,3.8,0.94,3.58
1136210547047035208,3.0,4.39,4.51,4.03,5.08,7.67
1136214413654853295,2.95,4.34,4.44,4.11,4.97,7.57
1133406692220123867,5.13,3.75,3.74,4.91,3.96,2.56
1133429553177460667,2.6,3.75,4.05,2.51,5.03,7.35
1133458657707865232,3.05,1.73,1.52,3.71,1.6,1.95
1133668845146798255,1.33,2.7,2.87,2.61,3.62,6.11
1133806642098666042,3.36,2.12,1.82,4.2,1.49,1.5
1133856606063055199,2.71,1.93,1.47,4.2,0.29,2.36
1133889830507095592,2.5,1.54,1.09,3.8,0.5,2.37
1133917232515630460,1.95,1.78,1.37,3.84,0.81,3.44
1133980016774702249,2.62,1.64,1.2,3.9,0.56,2.24
1134010343205386706,0.32,1.61,1.68,2.47,2.41,4.9
1134053230123083083,0.23,1.58,1.69,2.36,2.47,4.93
1134070106257412617,2.58,1.61,1.18,3.88,0.5,2.29
1134087637541168713,3.03,2.07,1.64,4.32,0.73,1.91
1134274011764300332,0.31,1.09,1.24,2.16,2.19,4.53
1134584414286515637,3.57,2.23,2.37,3.22,3.05,3.01
1134694029362015484,2.96,1.98,1.55,4.23,0.71,1.95
1134726057426439215,3.33,2.42,1.98,4.68,0.93,1.77
1134752550892427499,0.69,1.42,1.75,1.48,2.86,5.03
1139092779750433251,0.59,1.57,1.54,2.77,2.11,4.65
1139116876181138703,1.02,1.48,1.87,1.16,3.05,5.09
1139146851709197859,2.53,3.88,3.89,4.12,4.24,6.87
1139196383578230649,2.15,1.83,1.39,3.97,0.58,3.19
1139204115627351596,1.06,0.4,0.79,1.97,2.03,4.02
1139218282862524288,3.18,2.39,1.93,4.66,0.75,2.06
1139569652013723452,1.0,0.49,0.55,2.39,1.65,3.85
1139593456743074675,2.07,1.84,1.41,3.94,0.72,3.34
1139879928554234917,1.22,0.44,0.9,1.83,2.17,4.03
1136225936644665676,2.9,4.29,4.41,3.95,4.98,7.57
1136240351335249637,1.71,2.78,2.66,3.82,2.77,5.41
1136252486805815148,4.03,4.95,5.33,3.07,6.43,8.55
1136272823166885025,3.46,2.21,1.92,4.27,1.59,1.41
1136368627173348464,1.8,0.65,0.26,2.91,1.15,3.04
1136382096405077850,2.83,1.91,1.47,4.17,0.53,2.12
1136383420341654743,1.77,0.48,0.29,2.71,1.38,3.14
1136392574392447628,1.81,0.62,0.27,2.88,1.19,3.04
1136396106257659726,1.67,0.4,0.22,2.66,1.39,3.23
1136404624136622538,1.67,0.49,0.15,2.75,1.28,3.19
1136410972821382079,1.9,0.63,0.37,2.86,1.27,2.99
1136415594664404020,1.76,0.6,0.21,2.87,1.18,3.09
1140004695396245290,1.98,0.81,1.19,1.96,2.37,3.7
1140044534770049158,1.29,0.76,0.45,2.85,1.2,3.54
1140349067016249791,1.06,2.45,2.54,2.79,3.17,5.72
1140431169290026005,3.95,4.3,4.76,2.04,6.01,7.64
1140457205424735008,2.94,1.6,1.42,3.56,1.62,2.1
1140477510768111183,3.44,2.61,2.16,4.87,1.02,1.84
1140484629330067660,1.97,1.63,1.19,3.76,0.6,3.24
1136421393113835667,1.78,0.5,0.3,2.73,1.36,3.13
1136428020449322765,1.89,0.63,0.37,2.86,1.27,3.0
1136700982994222706,3.2,1.94,1.65,4.01,1.45,1.69
1136710028084356510,2.3,0.95,0.8,3.03,1.43,2.69
1136714077928211807,2.34,0.99,0.84,3.05,1.45,2.66
1136735608715377852,2.61,1.55,1.14,3.79,0.71,2.22
1136742306862677627,3.07,2.53,2.99,1.28,4.22,5.28
1136746080337151607,2.86,2.28,2.73,1.23,3.96,5.05
1136749756112961453,3.02,2.4,2.84,1.37,4.06,5.07
1136754134385297103,2.97,2.46,2.92,1.18,4.16,5.27
1136757210094415812,2.89,2.38,2.84,1.14,4.08,5.21
1140492022634699265,2.13,2.08,1.67,4.1,0.99,3.57
1140500195672273646,2.94,2.9,2.47,4.95,1.47,3.63
1140519161098676631,1.66,3.01,3.04,3.4,3.49,6.1
1140519245336421837,2.06,1.85,1.42,3.93,0.74,3.36
1140523601438593883,0.28,1.67,1.81,2.29,2.62,5.06
1140526097788970447,2.09,0.71,0.9,2.45,1.94,3.22
1140587578624790369,3.1,2.18,1.74,4.44,0.74,1.9
1140592134080889747,2.44,2.24,1.8,4.34,0.85,3.3
1140598451483909612,2.08,1.54,2.01,1.01,3.27,4.69
1140631075046253977,3.01,2.18,2.59,1.7,3.75,4.6
1140687471938608366,1.63,0.79,1.25,1.58,2.52,4.1
1140697908145797347,1.13,0.32,0.72,2.02,1.97,3.94
1140717328893210788,2.82,2.31,1.84,4.54,0.59,2.7
1140750363192623524,1.48,0.96,1.43,1.32,2.7,4.4
1136761534742121884,0.18,1.47,1.56,2.36,2.36,4.8
1136779160692324977,0.81,1.94,2.21,1.71,3.22,5.51
1136784113874773549,2.13,1.53,2.0,1.09,3.25,4.62
1136819375101353352,3.22,2.4,2.8,1.81,3.95,4.73
1136877344342450752,1.55,1.4,1.04,3.41,0.97,3.58
1136881226179538161,2.38,3.55,3.45,4.36,3.52,6.15
1136883319301006436,1.56,1.4,1.03,3.42,0.96,3.56
1136889558193252841,1.74,1.6,1.21,3.63,0.89,3.52
1136896900386891749,1.75,1.5,1.09,3.58,0.78,3.41
1136923560303123306,1.52,1.36,1.0,3.37,0.98,3.58
1136930079009100777,1.51,1.21,0.83,3.28,0.93,3.48
1140950697098222603,0.56,1.92,2.01,2.55,2.7,5.21
1140985567547634985,2.94,2.29,1.82,4.55,0.56,2.42
1140985573944453747,2.7,2.34,1.88,4.52,0.73,3.0
1141021073216683107,3.28,1.95,1.74,3.89,1.76,1.78
1141049634622675991,0.33,1.62,1.69,2.48,2.41,4.9
1141071922429586089,0.32,1.48,1.72,1.89,2.7,5.01
1141087497307948068,1.52,0.82,1.29,1.49,2.56,4.22
1141146839726366929,0.52,1.62,1.62,2.7,2.23,4.76
1141154267357316995,1.83,0.44,0.63,2.41,1.77,3.31
1141171104252226486,0.45,1.5,1.51,2.62,2.17,4.68
1141175042881872056,1.94,1.51,1.06,3.67,0.54,3.17
1136934864074535657,1.57,1.29,0.9,3.36,0.89,3.46
1136956165361219739,1.3,2.13,1.96,3.48,2.09,4.73
1137076371103931229,1.3,2.69,2.77,2.96,3.36,5.93
1137372405872429733,0.46,1.62,1.87,1.83,2.86,5.17
1137378841402238206,3.83,2.71,2.35,4.87,1.62,1.02
1137544896264704584,2.44,1.48,1.03,3.74,0.52,2.41
1137554366128569898,1.96,1.72,1.29,3.81,0.71,3.34
1137579028384332621,1.97,1.74,1.31,3.83,0.72,3.35
1137601551927166196,2.52,1.58,1.13,3.85,0.45,2.36
1137617531697020021,2.81,1.82,1.4,4.08,0.64,2.07
1137621338500998757,3.05,3.34,3.8,1.08,5.05,6.71
1141203287230313238,1.88,1.67,1.25,3.74,0.76,3.4
1141210727741671396,2.0,1.84,1.42,3.9,0.82,3.44
1137661380827781745,2.81,2.78,2.35,4.82,1.38,3.62
1137667416344667887,2.82,2.77,2.34,4.82,1.36,3.58
1137671739727570101,3.13,1.78,1.6,3.69,1.75,1.98
1137707507618059952,2.54,1.64,1.19,3.91,0.38,2.36
1137711163658516171,4.56,3.22,3.02,5.03,2.76,0.99
1137719746214444461,4.45,3.1,2.92,4.84,2.77,1.22
1137722464874736853,4.51,3.18,2.97,4.99,2.72,1.0
1137725200660155848,4.5,3.16,2.96,4.94,2.75,1.09
1137750037151318432,0.26,1.51,1.59,2.43,2.35,4.81
1137785735877154394,2.8,2.2,1.73,4.45,0.46,2.55
1141216526957322551,1.59,2.66,2.98,1.72,4.01,6.27
1141218097456310165,3.55,4.28,4.69,2.23,5.86,7.83
1141218853559417815,0.55,1.66,1.66,2.73,2.25,4.79
1141223289595470950,2.03,1.82,1.4,3.9,0.75,3.37
1141230320233119100,1.94,1.51,1.06,3.67,0.54,3.17
1141242524170620074,1.94,1.51,1.06,3.67,0.54,3.17
1141254678272006200,1.94,1.51,1.06,3.67,0.54,3.17
1141266105589851766,1.94,1.51,1.06,3.67,0.54,3.17
1137891323054327449,3.45,2.43,2.02,4.66,1.14,1.51
1138121760895032814,2.95,2.98,2.55,4.99,1.6,3.78
1138160718111901957,3.02,2.39,1.92,4.64,0.65,2.42
1138166611205912358,2.84,2.16,1.69,4.42,0.43,2.41
1138200546759679065,2.27,0.89,0.83,2.87,1.6,2.81
1138205260617766246,1.01,1.64,2.01,1.2,3.17,5.26
1138210269660319779,3.23,1.86,1.74,3.67,1.96,2.02
1138231136334446211,2.84,2.16,1.69,4.42,0.43,2.41
1138289049191881009,2.99,4.26,4.2,4.76,4.35,6.98
1138306376725161321,2.1,0.83,0.57,3.02,1.23,2.79
1138326442561622403,2.33,1.05,0.79,3.2,1.23,2.57
1141326345432570951,2.34,1.63,1.16,3.88,0.11,2.67
1141469589925052154,2.69,2.13,1.65,4.36,0.4,2.66
1141747987922235643,0.18,1.47,1.56,2.36,2.36,4.8
1141785783528254481,2.25,2.26,1.85,4.25,1.13,3.65
1141787438798782497,2.25,2.26,1.86,4.25,1.14,3.66
1141797493835692559,0.49,0.99,1.07,2.35,1.96,4.33
1141813398719785274,2.4,3.69,3.66,4.18,3.91,6.55
1141832653333865753,1.64,1.18,0.76,3.32,0.79,3.31
1141846949695805582,1.6,2.99,3.12,2.91,3.8,6.34
1141851497719702581,3.57,2.67,2.23,4.93,1.16,1.64
1141851758458367007,1.58,1.31,0.92,3.38,0.88,3.46
1141851998146334011,1.64,3.02,3.17,2.9,3.85,6.39
1141855323195544655,1.73,3.13,3.24,3.09,3.87,6.43
1141858332598833173,1.74,3.13,3.25,3.05,3.9,6.45
1141862183394932340,1.62,3.01,3.14,2.93,3.82,6.36
1138343879289843751,3.5,4.7,4.6,5.36,4.58,7.18
1138366500829960547,2.23,0.92,0.7,3.06,1.3,2.7
1138402348670927570,1.99,1.85,1.44,3.9,0.85,3.47
1138425724616680728,2.39,2.28,2.75,0.35,4.02,5.54
1138472921800396379,2.62,2.03,1.56,4.27,0.3,2.66
1138500581225258553,1.07,0.39,0.77,1.99,2.01,4.0
1138559798391855608,2.79,4.09,4.33,3.2,5.15,7.61
1139032806681878527,3.96,2.59,2.68,3.64,3.22,2.81
1144790072963733368,1.39,1.32,0.99,3.28,1.11,3.69
1144833693102091686,1.39,1.38,1.06,3.31,1.13,3.73
1145002512960552414,0.29,1.1,1.27,2.1,2.25,4.57
1141866020347922079,1.47,2.87,2.98,2.91,3.64,6.18
1141895279091460755,0.92,1.56,1.41,3.04,1.79,4.38
1141902711021552047,2.65,2.07,1.6,4.3,0.34,2.66
1141904226577229799,1.94,1.51,1.06,3.67,0.54,3.17
1141906542862236203,2.34,1.62,1.15,3.88,0.12,2.67
1141926721116888601,0.76,0.64,0.82,2.18,1.91,4.12
1141940426102796693,1.5,2.62,2.92,1.79,3.93,6.22
1141947306860188509,1.26,0.35,0.3,2.5,1.5,3.6
1141954792170941322,3.05,1.98,1.58,4.2,0.92,1.79
1141959402630255591,2.41,3.5,3.36,4.46,3.34,5.96
1141984524235037966,2.85,1.79,1.39,4.03,0.77,2.0
1142025022755580144,2.9,2.44,1.97,4.66,0.74,2.78
1142041414389498292,5.1,3.71,3.65,5.04,3.76,2.18
1142043034863950894,3.18,1.94,2.18,2.62,3.09,3.49
1145049884970863310,2.35,2.11,1.67,4.23,0.74,3.25
1145066242991765347,2.12,3.43,3.4,3.92,3.71,6.34
1145368268732023761,5.25,3.89,3.72,5.53,3.52,1.42
1145481008786845097,1.2,0.36,0.8,1.93,2.07,3.96
1145509861590168625,3.11,2.21,2.6,1.87,3.73,4.49
1145549513230952231,4.56,3.19,3.05,4.82,2.99,1.48
1145553730322820599,3.09,4.32,4.23,4.94,4.3,6.92
1145590417765230011,0.38,1.76,1.92,2.23,2.75,5.18
1145597202778935675,3.15,1.79,1.65,3.63,1.87,2.04
1145606944609688501,0.58,0.81,1.0,2.12,2.04,4.3
1142083190756687488,0.94,1.08,0.91,2.83,1.5,3.98
1142182494709243481,3.4,2.03,1.89,3.84,2.02,1.86
1142211734517969065,2.02,0.67,0.91,2.34,2.0,3.32
1142383475787928462,2.92,3.18,3.64,0.91,4.9,6.55
1142476090201393625,2.63,1.44,1.75,2.19,2.79,3.63
1142485100279703723,2.4,1.2,1.52,2.11,2.6,3.61
1142498514598410751,2.01,3.26,3.52,2.43,4.42,6.82
1145630129427776259,1.05,1.53,1.33,3.14,1.62,4.22
1145731622289390308,0.8,1.89,2.17,1.66,3.2,5.47
1145767290704235742,2.13,2.08,1.68,4.1,0.99,3.57
1145799571025839695,4.16,2.9,3.1,3.4,3.84,3.59
1145810059071020476,2.75,1.92,1.46,4.18,0.38,2.26
1145810180125514289,1.66,3.02,3.07,3.35,3.55,6.15
1145849359755110771,1.66,3.02,3.07,3.35,3.55,6.15
1146122998101176003,2.03,1.59,2.07,0.87,3.33,4.81
1146129893882244863,1.61,2.24,2.64,0.89,3.82,5.84
1146133332927630611,2.96,1.97,1.55,4.23,0.71,1.95
1146135877174741734,3.09,1.87,2.13,2.52,3.07,3.56
1146142207721159911,3.11,1.89,2.16,2.5,3.11,3.59
1142534186309777804,2.69,2.32,1.86,4.5,0.71,2.98
1142567755780101977,1.14,2.48,2.68,2.28,3.53,5.96
1142600263873789579,2.66,2.0,1.53,4.25,0.26,2.54
1142615092288959343,2.87,1.82,1.41,4.06,0.77,1.98
1142633084676839126,2.94,1.97,2.34,1.91,3.46,4.24
1142705725424858444,3.12,2.99,2.54,5.09,1.46,3.46
1142746753469162250,2.84,2.83,2.4,4.86,1.45,3.68
1142767676966775678,0.9,1.73,1.62,3.07,1.99,4.59
1146144348131561176,2.16,2.24,1.86,4.19,1.22,3.77
1146147472337456408,3.18,1.9,1.63,3.95,1.49,1.73
1146151294684053672,2.41,1.24,0.88,3.46,0.93,2.42
1146153444668882334,4.51,3.11,3.09,4.42,3.34,2.25
1146156339687887246,2.48,1.71,2.14,1.39,3.35,4.49
1146162809488175188,2.63,1.44,1.1,3.62,1.03,2.2
1146163811054441103,4.53,3.14,3.07,4.56,3.21,1.98
1146167882414152376,2.34,1.19,0.82,3.41,0.91,2.49
1146170008331567786,2.35,1.2,0.83,3.43,0.91,2.47
1146188566779781696,5.6,4.23,4.28,5.13,4.61,3.21
1142770446987483514,0.81,1.59,1.48,2.97,1.92,4.49
1142773542784336529,0.83,1.56,1.45,2.98,1.87,4.45
1142803014161311500,4.62,3.24,3.23,4.45,3.52,2.41
1142808304904008413,0.71,1.67,1.97,1.56,3.04,5.26
1142922400592970273,1.74,0.45,0.28,2.69,1.39,3.17
1142928581767302664,1.79,0.62,0.25,2.88,1.18,3.06
1142936325828762131,1.69,0.4,0.25,2.65,1.41,3.22
1142941747022504111,1.7,0.41,0.27,2.65,1.42,3.22
1142946142274438467,1.83,0.65,0.29,2.91,1.16,3.02
1146196938219327199,1.88,1.51,1.07,3.65,0.61,3.24
1146204722916952190,2.94,1.58,1.69,2.9,2.44,2.9
1146273845230248428,2.7,2.24,1.77,4.45,0.57,2.83
1146274996297668042,2.86,2.84,2.42,4.88,1.45,3.66
1146284488501305392,2.34,2.1,1.66,4.22,0.74,3.26
1146307368359601389,2.28,1.08,1.42,2.07,2.53,3.62
1146315317786321616,2.81,1.57,1.27,3.71,1.18,2.04
1146337024618602998,3.18,4.13,4.5,2.41,5.58,7.74
1143300532182032612,1.24,0.64,0.38,2.73,1.3,3.58
1143324129401802933,2.52,2.11,1.65,4.3,0.53,2.96
1143377148149650562,5.86,4.61,4.32,6.55,3.7,1.06
1143423574223123349,2.55,2.13,1.67,4.33,0.53,2.93
1143426806956709932,2.41,1.93,1.46,4.13,0.36,2.9
1143482528557858979,2.91,1.52,1.51,3.16,2.08,2.54
1143516928482982808,2.91,1.52,1.51,3.16,2.08,2.54
1144039185272207997,0.91,1.35,1.73,1.28,2.91,4.97
1144125161433537567,2.79,1.63,1.27,3.82,0.98,2.03
1144278763255549265,5.16,3.77,3.68,5.21,3.69,1.95
1144279338436362395,6.16,4.83,4.62,6.56,4.21,1.66
1144656448937282061,1.49,1.6,1.27,3.48,1.19,3.82
1144675311294107400,2.17,3.51,3.53,3.83,3.9,6.53
1144711923734339857,2.43,1.36,0.95,3.61,0.73,2.39
1144738224904626476,2.5,1.36,1.7,2.03,2.8,3.75
1144744747297789570,1.68,3.07,3.19,3.03,3.83,6.39
1144777328910291691,1.83,1.69,1.29,3.73,0.87,3.51
1149463366092830343,2.68,1.7,1.27,3.96,0.55,2.2
1146338400946545196,3.1,3.08,2.65,5.12,1.63,3.71
1146363155564457576,2.82,1.43,1.38,3.19,1.91,2.48
1146413112585694890,3.51,2.12,2.13,3.53,2.58,2.42
1146417791879073021,0.97,0.79,1.19,1.6,2.42,4.4
1146455879200107649,5.13,3.74,3.66,5.12,3.72,2.06
1146478952991352081,1.2,1.33,1.76,1.06,2.99,4.9
1146574777659150274,1.66,3.02,3.07,3.35,3.55,6.15
1146894106484063876,0.31,1.69,1.8,2.35,2.59,5.05
1147006227161890458,2.25,1.37,0.91,3.64,0.43,2.63
1147010495167920227,5.86,4.53,4.32,6.27,3.94,1.45
1147030539379903839,2.48,2.1,1.64,4.28,0.56,3.02
1147039984969191144,2.41,1.96,1.5,4.15,0.42,2.94
1149784622110115213,2.95,2.08,1.63,4.35,0.56,2.09
1149910395662459301,5.23,3.84,3.85,4.92,4.11,2.73
1149945469409553617,2.65,2.22,1.75,4.42,0.58,2.88
1149960072444279841,2.57,2.34,1.89,4.46,0.87,3.24
1149960566165614500,3.07,4.46,4.53,4.34,4.98,7.61
1149970096123255191,3.09,4.48,4.55,4.36,5.01,7.63
1150449397004936251,4.62,3.23,3.18,4.6,3.34,2.08
1150481251048203259,2.01,1.89,1.48,3.93,0.88,3.49
1150486136980468501,2.93,1.7,1.39,3.83,1.22,1.92
1147048105642829787,2.48,2.03,1.57,4.23,0.44,2.91
1147055085124690037,2.66,2.16,1.69,4.38,0.47,2.78
1147061070179903186,2.4,3.61,3.53,4.32,3.65,6.29
1147067031155317379,2.89,2.07,1.61,4.34,0.49,2.18
1147095231559251906,2.88,2.11,1.65,4.38,0.46,2.25
1147098341768149542,2.94,1.6,1.42,3.54,1.64,2.12
1147102016692769700,2.81,1.44,1.31,3.36,1.68,2.3
1147124854289282470,4.67,3.6,3.9,3.36,4.82,4.73
1147132615531677102,2.6,1.88,1.41,4.14,0.17,2.51
1147137175485502953,3.01,3.35,3.8,1.1,5.05,6.75
1147142707047608093,2.86,1.97,1.52,4.24,0.51,2.13
1147150513087667830,0.74,2.13,2.25,2.53,2.96,5.47
1147262432321481339,0.44,1.23,1.51,1.76,2.58,4.81
1150501145568102760,1.1,0.63,1.07,1.68,2.32,4.23
1150539068018137705,2.2,3.6,3.69,3.51,4.25,6.84
1150545368324965143,1.87,1.63,1.21,3.72,0.74,3.38
1150591261698116275,2.74,2.68,2.25,4.73,1.3,3.58
1150603492448109452,2.4,1.83,2.29,1.06,3.53,4.8
1150653012063271005,2.94,2.94,2.51,4.96,1.53,3.71
1150686705476054239,4.1,2.72,2.61,4.31,2.71,1.75
1147514301433079134,3.75,2.58,2.24,4.71,1.63,1.07
1147566955970192236,3.06,2.1,2.47,1.96,3.58,4.31
1147578083812195492,1.01,0.69,0.58,2.6,1.49,3.81
1147581517048466057,2.21,3.31,3.18,4.27,3.2,5.83
1147599762270863390,3.22,4.12,4.5,2.33,5.61,7.73
1147617588824815098,1.97,1.66,1.22,3.78,0.63,3.27
1147633075488862171,1.93,1.53,1.08,3.68,0.57,3.19
1147730419183015667,4.82,5.8,6.16,3.94,7.24,9.41
1147752885458022672,3.5,2.49,2.08,4.73,1.17,1.49
1150689290527843746,3.17,1.8,1.67,3.62,1.91,2.06
1150715453744599066,1.59,0.78,1.25,1.56,2.52,4.13
1150795764999287182,3.19,4.53,4.53,4.73,4.82,7.46
1150894388248836228,1.11,2.04,1.91,3.28,2.18,4.8
1150900916056616273,1.28,2.66,2.74,2.97,3.32,5.89
1151208429412337166,1.61,0.71,0.24,2.95,1.04,3.21
1151228628969190285,3.29,2.66,3.09,1.58,4.29,5.2
1147765505964672167,1.69,0.43,0.22,2.68,1.38,3.21
1147774435230476360,1.63,0.52,0.97,1.9,2.21,3.81
1147774948603387300,3.16,3.03,2.58,5.13,1.48,3.45
1147779774026611667,2.69,3.66,3.47,4.79,3.29,5.87
1147779853307850710,3.13,3.01,2.56,5.1,1.48,3.48
1147792776670099185,0.59,0.81,1.01,2.08,2.08,4.31
1147920392553535131,3.61,2.5,2.13,4.68,1.41,1.24
1148146662916624773,1.7,1.69,1.33,3.65,1.04,3.68
1148156640471119793,1.97,1.9,1.5,3.92,0.94,3.56
1151237100737088278,0.64,2.01,2.1,2.59,2.78,5.29
1151255856978052922,5.19,3.86,3.65,5.62,3.33,1.07
1151257659108707273,1.37,0.05,0.52,2.22,1.79,3.66
1151262728047769085,2.76,1.67,1.28,3.89,0.83,2.06
1148162657350529924,1.95,1.89,1.49,3.9,0.95,3.57
1148167305852509698,1.75,1.77,1.4,3.73,1.06,3.7
1148170317546738069,1.89,1.75,1.34,3.79,0.84,3.47
1148174216964263895,1.72,1.66,1.28,3.65,0.98,3.61
1148271428003839831,2.68,1.8,2.21,1.62,3.38,4.36
1148318135446541235,2.98,4.22,4.14,4.82,4.23,6.85
1148332738624149529,3.02,4.4,4.46,4.37,4.88,7.51
1148343392130406172,1.73,1.4,0.98,3.5,0.75,3.36
1148380674545356215,5.19,6.49,6.73,5.28,7.52,10.01
1148386475400991993,3.56,2.42,2.06,4.57,1.43,1.26
1151298971780607597,2.65,1.77,2.18,1.61,3.36,4.35
1151311036326378675,2.73,1.72,1.3,3.98,0.62,2.13
1151315924146830175,2.51,2.11,1.65,4.29,0.54,2.98
1151353576604348377,3.4,2.11,1.86,4.1,1.7,1.56
1148386753031130744,1.73,1.39,0.98,3.51,0.74,3.34
1148390322402063375,5.3,6.58,6.83,5.35,7.63,10.11
1148398874404883783,1.76,1.4,0.97,3.52,0.71,3.31
1148401344429258709,0.26,1.14,1.3,2.14,2.25,4.59
1148401539251963297,0.32,1.07,1.24,2.12,2.21,4.53
1148408499890944354,1.99,1.65,1.21,3.79,0.59,3.23
1148457212316058710,0.59,1.83,1.85,2.73,2.45,4.99
1148475343651410445,2.7,1.33,1.42,2.82,2.2,2.88
1148482466869498306,3.01,2.98,2.54,5.02,1.53,3.65
1148508406348733017,2.97,2.9,2.47,4.97,1.44,3.57
1148516145568710504,3.1,2.97,2.52,5.07,1.44,3.46
1151361640126633361,3.25,4.55,4.5,4.94,4.67,7.31
1151369198624623166,3.44,2.16,1.9,4.17,1.69,1.49
1151374366525739677,3.44,2.14,1.9,4.14,1.72,1.52
1151374371928376099,3.98,2.61,2.47,4.35,2.46,1.53
1151394195559862500,1.08,1.15,1.57,1.24,2.8,4.74
1151404135945744837,3.22,1.94,1.68,3.97,1.55,1.7
1151413677044362904,2.74,1.58,1.22,3.77,0.98,2.08
1151417287874430149,2.57,1.68,1.23,3.95,0.36,2.35
1151454630222672721,4.05,2.89,3.16,3.05,4.04,4.04
1151524925290085625,2.2,1.59,1.12,3.82,0.24,2.86
1151546314842647337,1.93,1.41,0.95,3.6,0.51,3.1
1148536168609533155,1.83,1.27,0.81,3.46,0.6,3.13
1148536697541047434,2.59,3.98,4.06,3.92,4.55,7.16
1148636920783523325,2.58,3.74,3.62,4.55,3.66,6.28
1148647496137216055,3.7,2.36,2.48,3.35,3.13,2.97
1148677047337580782,1.12,1.7,2.09,1.08,3.26,5.31
1148767178552881047,0.79,1.92,2.2,1.71,3.2,5.5
1148981260882419069,2.73,3.26,3.69,1.16,4.91,6.77
1149051677692712739,3.2,1.81,1.83,3.3,2.37,2.51
1149105427120431097,1.85,1.29,0.84,3.49,0.58,3.11
1149137663013191613,2.66,1.96,1.49,4.22,0.23,2.49
1149150271566959163,4.31,2.93,2.83,4.48,2.9,1.74
1151548030041743675,1.91,1.27,0.81,3.49,0.53,3.03
1151561249503497707,6.04,5.28,5.67,4.14,6.75,6.85
1151577385952559809,2.0,1.46,1.0,3.66,0.43,3.03
1151592990908327124,0.34,1.67,1.86,2.08,2.76,5.15
1151609152644522224,2.91,1.52,1.48,3.24,1.98,2.44
